1546229927.845,1546229927.941,ViewStory,95.224
1546229928.147,1546229928.242,ViewStory,94.323
1546229928.242,1546229928.347,ViewStory,105.445
1546229927.341,1546229928.145,ViewStory,804.058
1546229928.145,1546229928.243,ViewStory,97.686
1546229928.243,1546229928.340,ViewStory,97.264
1546229928.446,1546229928.541,StoriesOfTheDay,94.457
1546229928.149,1546229928.242,ViewStory,93.511
1546229928.343,1546229928.444,ViewStory,100.670
1546229928.444,1546229928.543,ViewStory,98.609
1546229928.540,1546229928.541,ViewStory,0.726
1546229928.541,1546229928.542,ViewStory,0.412
1546229928.542,1546229928.543,ViewStory,1.107
1546229928.245,1546229928.246,ViewStory,1.207
1546229928.246,1546229928.246,ViewStory,0.398
1546229928.246,1546229928.247,ViewStory,0.428
1546229928.247,1546229928.248,ViewStory,0.479
1546229927.341,1546229928.144,ViewStory,802.842
1546229928.144,1546229928.243,ViewStory,99.051
1546229928.243,1546229928.244,ViewStory,0.746
1546229928.244,1546229928.245,ViewStory,0.633
1546229928.540,1546229928.543,ViewStory,2.447
1546229928.543,1546229928.544,ViewStory,1.613
1546229928.544,1546229928.546,ViewStory,1.326
1546229928.543,1546229928.544,ViewStory,0.390
1546229928.544,1546229928.544,ViewStory,0.414
1546229928.544,1546229928.545,ViewStory,0.515
1546229928.545,1546229928.546,ViewStory,1.072
1546229927.341,1546229928.140,ViewStory,799.667
1546229928.141,1546229928.440,ViewStory,299.299
1546229928.440,1546229928.544,ViewStory,103.731
1546229928.544,1546229928.547,ViewStory,2.841
1546229928.541,1546229928.542,ViewStory,1.147
1546229928.542,1546229928.544,ViewStory,2.138
1546229928.544,1546229928.547,ViewStory,2.567
1546229928.547,1546229928.547,ViewStory,0.522
1546229928.048,1546229928.140,ViewStory,92.174
1546229928.242,1546229928.442,ViewStory,199.666
1546229928.442,1546229928.443,ViewStory,0.965
1546229928.539,1546229928.547,ViewStory,7.988
1546229928.148,1546229928.243,ViewStory,95.243
1546229928.243,1546229928.244,ViewStory,0.484
1546229928.244,1546229928.244,ViewStory,0.528
1546229928.446,1546229928.446,ViewStory,0.400
1546229928.446,1546229928.641,ViewStory,195.114
1546229928.641,1546229928.644,ViewStory,2.397
1546229928.642,1546229928.642,ViewStory,0.396
1546229928.642,1546229928.644,ViewStory,1.192
1546229928.644,1546229928.646,ViewStory,2.144
1546229928.641,1546229928.648,BrowseCategories,7.372
1546229928.544,1546229928.641,ViewStory,96.962
1546229928.641,1546229928.644,ViewStory,2.805
1546229928.644,1546229928.645,ViewStory,1.008
1546229928.645,1546229928.746,ViewStory,100.854
1546229928.347,1546229928.441,ViewStory,93.737
1546229928.441,1546229928.544,ViewStory,102.781
1546229928.544,1546229928.546,ViewStory,1.428
1546229928.546,1546229928.746,ViewStory,200.685
1546229927.341,1546229928.147,ViewStory,805.989
1546229928.148,1546229928.148,ViewStory,0.579
1546229928.148,1546229928.149,ViewStory,0.848
1546229928.149,1546229928.243,ViewStory,93.908
1546229927.341,1546229928.143,ViewStory,801.873
1546229928.143,1546229928.144,ViewStory,0.752
1546229928.144,1546229928.148,ViewStory,3.755
1546229928.148,1546229928.242,ViewStory,93.828
1546229927.341,1546229928.146,ViewStory,805.277
1546229928.146,1546229928.147,ViewStory,0.573
1546229928.147,1546229928.241,ViewStory,94.381
1546229927.340,1546229928.141,ViewStory,800.293
1546229928.141,1546229928.142,ViewStory,0.890
1546229928.142,1546229928.142,ViewStory,0.495
1546229928.145,1546229928.241,ViewStory,95.822
