192893905787004,1546229926.641,1546229926.642,StoriesOfTheDay,0.776
192894113172103,1546229926.841,1546229926.842,StoriesOfTheDay,0.822
192894134487886,1546229926.842,1546229926.843,StoriesOfTheDay,0.819
192894607641716,1546229927.340,1546229927.344,StoriesOfTheDay,3.506
192884813116611,1546229927.145,1546229927.241,ViewStory,95.150
192884813116611,1546229927.242,1546229927.246,ViewStory,4.149
192884813116611,1546229927.247,1546229927.441,ViewStory,194.247
192894322559548,1546229927.146,1546229927.642,ViewStory,496.343
192894322559548,1546229927.643,1546229927.643,ViewStory,0.746
192894322559548,1546229927.644,1546229927.644,ViewStory,0.586
192894322559548,1546229927.644,1546229927.645,ViewStory,0.778
192894295201404,1546229927.146,1546229927.647,ViewStory,500.682
192894295201404,1546229927.647,1546229927.742,ViewStory,94.429
192894295201404,1546229927.742,1546229927.743,ViewStory,1.043
192894063081278,1546229927.147,1546229927.843,ViewStory,696.199
192894063081278,1546229927.843,1546229927.844,ViewStory,0.914
192894063081278,1546229927.844,1546229927.845,ViewStory,0.593
192891560396293,1546229927.746,1546229927.747,ViewStory,0.870
192891560396293,1546229927.845,1546229927.846,ViewStory,0.809
192891560396293,1546229927.846,1546229927.940,ViewStory,94.429
192891560396293,1546229927.941,1546229927.941,ViewStory,0.635
192894758594743,1546229927.942,1546229927.943,ViewStory,0.504
192894758594743,1546229927.943,1546229927.943,ViewStory,0.411
192894758594743,1546229927.943,1546229927.944,ViewStory,0.524
192891831235790,1546229927.242,1546229927.942,ViewStory,700.409
192891831235790,1546229927.942,1546229927.943,ViewStory,0.585
192891831235790,1546229927.943,1546229927.943,ViewStory,0.499
192891162903371,1546229927.946,1546229927.946,ViewStory,0.527
192891162903371,1546229927.946,1546229927.947,ViewStory,0.908
192891162903371,1546229927.947,1546229927.948,ViewStory,0.580
192891162903371,1546229927.948,1546229928.042,ViewStory,93.577
192885148363679,1546229927.846,1546229927.847,ViewStory,0.590
192885148363679,1546229927.948,1546229927.949,ViewStory,0.720
192885148363679,1546229927.949,1546229927.949,ViewStory,0.467
192885148363679,1546229927.950,1546229928.042,ViewStory,92.312
192891882752793,1546229927.341,1546229928.043,ViewStory,702.318
192891882752793,1546229928.044,1546229928.044,ViewStory,0.784
192891882752793,1546229928.045,1546229928.045,ViewStory,0.629
192891882752793,1546229928.045,1546229928.046,ViewStory,0.709
192888825692573,1546229928.048,1546229928.140,ViewStory,91.710
192888825692573,1546229928.140,1546229928.141,ViewStory,0.518
192888825692573,1546229928.141,1546229928.142,ViewStory,0.537
192888825692573,1546229928.142,1546229928.142,ViewStory,0.683
192892059706019,1546229927.341,1546229928.047,ViewStory,706.738
192892059706019,1546229928.047,1546229928.145,ViewStory,97.267
192892059706019,1546229928.145,1546229928.145,ViewStory,0.646
192892921601468,1546229927.341,1546229928.142,ViewStory,801.249
192892921601468,1546229928.142,1546229928.143,ViewStory,0.515
192892921601468,1546229928.143,1546229928.146,ViewStory,3.061
192893229598345,1546229927.341,1546229928.144,ViewStory,802.522
192893229598345,1546229928.144,1546229928.144,ViewStory,0.508
192893229598345,1546229928.145,1546229928.145,ViewStory,0.524
192893229598345,1546229928.147,1546229928.150,ViewStory,2.347
192892398194301,1546229927.341,1546229928.142,ViewStory,801.097
192892398194301,1546229928.142,1546229928.144,ViewStory,2.311
192892398194301,1546229928.144,1546229928.148,ViewStory,3.755
192891294159334,1546229927.946,1546229927.947,ViewStory,1.127
192891294159334,1546229928.144,1546229928.144,ViewStory,0.432
192891294159334,1546229928.144,1546229928.145,ViewStory,0.503
192891294159334,1546229928.145,1546229928.146,ViewStory,0.543
192894079571802,1546229927.344,1546229928.148,ViewStory,804.471
192894079571802,1546229928.148,1546229928.242,ViewStory,93.799
192894079571802,1546229928.242,1546229928.343,ViewStory,100.854
192890398726986,1546229928.340,1546229928.341,ViewStory,1.109
192890398726986,1546229928.342,1546229928.342,ViewStory,0.487
192890398726986,1546229928.342,1546229928.343,ViewStory,0.573
192890398726986,1546229928.343,1546229928.344,ViewStory,0.609
192893056462633,1546229927.341,1546229928.143,ViewStory,801.549
192893056462633,1546229928.143,1546229928.143,ViewStory,0.513
192893056462633,1546229928.143,1546229928.146,ViewStory,2.467
192893056462633,1546229928.146,1546229928.147,ViewStory,0.640
192892799350435,1546229927.341,1546229928.141,ViewStory,800.001
192892799350435,1546229928.142,1546229928.142,ViewStory,0.584
192892799350435,1546229928.142,1546229928.440,ViewStory,298.271
192889685076452,1546229928.440,1546229928.441,ViewStory,0.563
192889685076452,1546229928.441,1546229928.442,ViewStory,0.721
192889685076452,1546229928.442,1546229928.442,ViewStory,0.455
192884849368147,1546229927.743,1546229928.240,ViewStory,496.457
192884849368147,1546229928.242,1546229928.245,ViewStory,3.118
192884849368147,1546229928.245,1546229928.246,ViewStory,0.981
192884849368147,1546229928.247,1546229928.443,ViewStory,196.519
192886146801190,1546229928.441,1546229928.441,ViewStory,0.480
192886146801190,1546229928.441,1546229928.442,ViewStory,0.682
192886146801190,1546229928.442,1546229928.444,ViewStory,1.796
192889577847004,1546229928.444,1546229928.444,ViewStory,0.420
192889577847004,1546229928.444,1546229928.445,ViewStory,0.396
192889577847004,1546229928.445,1546229928.445,ViewStory,0.481
192889664378098,1546229928.443,1546229928.443,ViewStory,0.388
